date,date,date,date,date,date,OT,OT,OT
8.196464,9.626614,49.195475,4237.388685,-0.298591,54.137679,6.497091,2.420337,0.0
8.228017,9.67072,49.164147,4234.006444,-0.296162,54.145716,6.515368,2.427146,0.0
8.259538,9.7148,49.13311,4230.61398,-0.293477,54.15378,6.533387,2.433859,0.0
8.291027,9.758853,49.102396,4227.211375,-0.290541,54.161872,6.551122,2.440465,0.0
8.322486,9.802878,49.072027,4223.798736,-0.287355,54.169986,6.568545,2.446956,0.0
8.353912,9.846879,49.042024,4220.37617,-0.283934,54.178126,6.585633,2.453322,0.0
8.385311,9.890848,49.012419,4216.943795,-0.280282,54.186294,6.60236,2.459553,0.0
8.416679,9.934796,48.983227,4213.501769,-0.276404,54.194489,6.618701,2.46564,0.0
8.448006,9.978709,48.95448,4210.050234,-0.272304,54.202709,6.634633,2.471575,0.0
8.479312,10.022595,48.926201,4206.589369,-0.267989,54.210948,6.650133,2.47735,0.0
8.510575,10.066454,48.898393,4203.119361,-0.263476,54.219215,6.665178,2.482954,0.0
8.54182,10.110295,48.8711,4199.640341,-0.258774,54.227517,6.679745,2.488381,0.0
8.573017,10.154099,48.844346,4196.152172,-0.253873,54.235839,6.693789,2.493613,0.0
8.604188,10.197867,48.81814,4192.655507,-0.248792,54.244179,6.707315,2.498651,0.0
8.635331,10.241615,48.792493,4189.1506,-0.243557,54.252553,6.720305,2.503491,0.0
8.666439,10.285338,48.767418,4185.63769,-0.238168,54.260948,6.732742,2.508123,0.0
8.697512,10.329026,48.742935,4182.117037,-0.232634,54.269368,6.744608,2.512544,0.0
8.728555,10.372692,48.719046,4178.588919,-0.22697,54.277815,6.755891,2.516747,0.0
8.759565,10.416327,48.695777,4175.053616,-0.22118,54.28629,6.766575,2.520727,0.0
8.790545,10.459932,48.673131,4171.511421,-0.215288,54.294785,6.77665,2.52448,0.0
8.821492,10.50351,48.651118,4167.962636,-0.2093,54.303303,6.786103,2.528002,0.0
8.852404,10.547061,48.629743,4164.407568,-0.203223,54.311849,6.794925,2.531288,0.0
8.883284,10.59058,48.609021,4160.846531,-0.197074,54.320417,6.803108,2.534337,0.0
8.914133,10.634072,48.588957,4157.279852,-0.190866,54.329007,6.810645,2.537144,0.0
8.944949,10.677539,48.569547,4153.70786,-0.184611,54.337624,6.81753,2.539709,0.0
8.975732,10.720972,48.550801,4150.130886,-0.178323,54.346266,6.823761,2.54203,0.0
9.006478,10.764376,48.532717,4146.549274,-0.172012,54.354927,6.829333,2.544106,0.0
9.0372,10.807748,48.515303,4142.963361,-0.165695,54.363616,6.834247,2.545937,0.0
9.06788,10.851099,48.498548,4139.373502,-0.159381,54.37233,6.838503,2.547522,0.0
9.098532,10.894415,48.482458,4135.780046,-0.153085,54.381064,6.842102,2.548863,0.0
9.129148,10.937704,48.467025,4132.183342,-0.146817,54.389833,6.845048,2.549961,0.0
9.159738,10.980966,48.452253,4128.583723,-0.140595,54.398611,6.847342,2.550815,0.0
9.19028,11.0242,48.438152,4124.981458,-0.134429,54.407417,6.848964,2.551419,0.0
9.220803,11.067397,48.424698,4121.37705,-0.128336,54.41625,6.849952,2.551787,0.0
9.251284,11.110567,48.411867,4117.770838,-0.122322,54.42511,6.850317,2.551923,0.0
9.281735,11.153711,48.399665,4114.163161,-0.116398,54.433989,6.850069,2.551831,0.0
9.312152,11.196827,48.388071,4110.554383,-0.110586,54.442894,6.84922,2.551515,0.0
9.342533,11.239909,48.377066,4106.944833,-0.104891,54.451818,6.847784,2.55098,0.0
9.372885,11.282961,48.366645,4103.334849,-0.099326,54.460767,6.845775,2.550231,0.0
9.403203,11.325987,48.356798,4099.724757,-0.093901,54.469738,6.843209,2.549275,0.0
9.433491,11.368985,48.347502,4096.114887,-0.088627,54.478731,6.840103,2.548118,0.0
9.463742,11.411957,48.338735,4092.50556,-0.083515,54.487752,6.836475,2.546767,0.0
9.493957,11.454897,48.330486,4088.897081,-0.078578,54.496795,6.832343,2.545228,0.0
9.524145,11.497805,48.322742,4085.289752,-0.073826,54.50586,6.827729,2.543509,0.0
9.554299,11.540686,48.315479,4081.683872,-0.069265,54.514949,6.822652,2.541617,0.0
9.584414,11.583537,48.30867,4078.079724,-0.064906,54.524058,6.817135,2.539562,0.0
9.614499,11.626357,48.302294,4074.477583,-0.060756,54.533192,6.811201,2.537351,0.0
9.64455,11.669155,48.29633,4070.877719,-0.056825,54.542347,6.804872,2.534994,0.0
9.674573,11.711919,48.290765,4067.280374,-0.053119,54.551528,6.798173,2.532498,0.0
9.70456,11.754655,48.285566,4063.685809,-0.049649,54.560735,6.791128,2.529874,0.0
9.734512,11.797355,48.280699,4060.094252,-0.046422,54.56996,6.783764,2.52713,0.0
9.764436,11.840038,48.276168,4056.505937,-0.043448,54.579203,6.776102,2.524276,0.0
9.794313,11.882682,48.271929,4052.921248,-0.04073,54.588475,6.768162,2.521318,0.0
