date,date,date,date,date,date,OT,OT,OT
15.381597,13.041225,40.917871,3157.121013,0.228089,52.271347,10.70424,3.987611,41.999999
15.40612,13.074214,40.935914,3151.400212,0.23169,52.468075,10.638452,3.963103,41.999999
15.43049,13.107238,40.954145,3145.713466,0.23389,52.66403,10.572934,3.938696,41.999999
15.454707,13.14029,40.97247,3140.06093,0.234712,52.859211,10.507849,3.91445,41.999999
15.478779,13.173377,40.990776,3134.44284,0.234133,53.053614,10.443357,3.890425,41.999999
15.502691,13.206484,41.00893,3128.86074,0.232116,53.247213,10.379654,3.866694,41.999999
15.526449,13.239626,41.026852,3123.312776,0.228731,53.440056,10.316853,3.843299,41.999999
15.550063,13.272797,41.04442,3117.798752,0.224004,53.632169,10.255091,3.820291,41.999999
15.573526,13.305994,41.061542,3112.31841,0.217944,53.823545,10.1945,3.797719,41.999999
15.596842,13.33921,41.078107,3106.871418,0.210574,54.014212,10.135203,3.77563,41.999999
15.620008,13.372459,41.094027,3101.457369,0.20192,54.204192,10.077319,3.754066,41.999999
15.643033,13.40573,41.10921,3096.075784,0.192008,54.3935,10.02096,3.733071,41.999999
15.665912,13.439026,41.123557,3090.726135,0.180856,54.582161,9.966231,3.712683,41.999999
15.688643,13.472343,41.136976,3085.407829,0.168499,54.770199,9.913233,3.69294,41.999999
15.71123,13.505688,41.149382,3080.120207,0.154974,54.957644,9.862058,3.673876,41.999999
15.733678,13.539055,41.160691,3074.862561,0.14031,55.144527,9.812794,3.655524,41.999999
15.755987,13.572444,41.170822,3069.634134,0.124537,55.330873,9.765524,3.637915,41.999999
15.778151,13.605858,41.179697,3064.434113,0.107696,55.516714,9.720323,3.621076,41.999999
15.800172,13.639287,41.187239,3059.261639,0.089831,55.702091,9.677263,3.605035,41.999999
15.822051,13.67274,41.19337,3054.115799,0.070978,55.887035,9.636409,3.589816,41.999999
15.843793,13.706212,41.198037,3048.995658,0.051173,56.071585,9.597823,3.575442,41.999999
15.865393,13.739703,41.20117,3043.900218,0.030468,56.255779,9.561559,3.561932,41.999999
15.886857,13.77322,41.202696,3038.828454,0.008911,56.439646,9.52767,3.549308,41.999999
15.908177,13.806755,41.202572,3033.7793,-0.01347,56.623236,9.496201,3.537585,41.999999
15.929361,13.840298,41.200729,3028.751763,-0.036611,56.806591,9.467209,3.526784,41.999999
15.950404,13.87387,41.197025,3023.745557,-0.060509,56.989747,9.440846,3.516963,41.999999
15.971303,13.90746,41.19152,3018.758428,-0.085073,57.17275,9.417021,3.508088,41.999999
15.992075,13.94106,41.184156,3013.789194,-0.110252,57.35566,9.395764,3.500169,41.999999
16.012704,13.974684,41.174906,3008.836618,-0.136003,57.538503,9.3771,3.493217,41.999999
16.03319,14.008321,41.163736,3003.899452,-0.162262,57.721342,9.361052,3.487238,41.999999
16.053546,14.041973,41.150605,2998.97644,-0.18898,57.904212,9.347638,3.482241,41.999999
16.073769,14.075644,41.135497,2994.066291,-0.21611,58.087163,9.336874,3.478231,41.999999
16.093851,14.109332,41.118385,2989.167693,-0.243601,58.270248,9.32877,3.475212,41.999999
16.113801,14.143034,41.099252,2984.279313,-0.271395,58.453509,9.323336,3.473188,41.999999
16.133614,14.176744,41.078084,2979.399812,-0.299439,58.636992,9.320577,3.47216,41.999999
16.153288,14.210472,41.054874,2974.527834,-0.32768,58.820755,9.320494,3.472129,41.999999
